Match Number,Article Number,Mention Id,Mention Text,Linked Balls,sub_entity,label_detailed
26,505528,m17,It was the 45th over.,"1:44.1.0,1:44.2.0,1:44.3.0,1:44.4.0,1:44.5.0,1:44.6.0,",OVERS,OVERS(1:45)
26,505528,m18,After the 45th over I was trying to get the maximum runs for my team,"1:44.1.0,1:44.2.0,1:44.3.0,1:44.4.0,1:44.5.0,1:44.6.0,",OVERS,OVERS(1:45)
26,505528,m19,Sri Lanka won comfortably,2:38.6.0,LASTBALL,LASTBALL(Match)
26,505528,m20,their fielding in the first ten overs of Zimbabwe's chase,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.3.1,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.5.1,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.1.1,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,",OVERS,OVERS(2:1TO2:10)
27,505540,m1,West Indies 275,1:49.6.0,LASTBALL,LASTBALL(West Indies)
27,505540,m2,Smith 107,"1:0.1.0,1:0.2.0,1:0.3.0,1:0.4.0,1:0.5.0,1:0.6.0,1:2.1.0,1:2.2.0,1:2.3.0,1:2.4.0,1:2.5.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:5.1.0,1:5.2.0,1:5.3.0,1:5.4.0,1:6.1.0,1:6.2.0,1:6.4.0,1:6.5.0,1:7.1.0,1:8.1.0,1:8.2.0,1:8.3.0,1:8.4.0,1:8.5.0,1:8.6.0,1:9.4.0,1:9.5.0,1:10.1.0,1:10.3.0,1:10.4.0,1:10.5.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.6.0,1:13.3.0,1:13.6.0,1:14.1.0,1:14.2.0,1:14.4.0,1:14.5.0,1:14.6.0,1:15.5.0,1:16.1.0,1:16.2.0,1:16.3.0,1:17.5.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.2.0,1:22.3.0,1:22.5.0,1:22.6.0,1:23.4.0,1:23.5.0,1:23.6.0,1:25.1.0,1:25.2.0,1:25.5.0,1:26.1.0,1:26.2.0,1:26.3.0,1:26.5.0,1:27.1.0,1:27.2.0,1:27.5.0,1:27.6.0,1:28.2.0,1:28.3.0,1:28.4.0,1:28.6.0,1:29.1.0,1:29.2.0,1:29.3.0,1:29.4.0,1:30.1.0,1:30.4.0,1:30.5.0,1:31.2.0,1:31.3.0,1:32.6.0,1:33.3.0,1:33.4.0,1:33.4.1,1:33.6.0,1:34.1.0,1:34.4.0,1:34.6.0,1:35.2.0,1:35.3.0,1:35.4.0,1:35.4.1,1:35.6.0,1:37.1.0,1:37.5.0,1:37.6.0,1:38.2.0,1:38.6.0,1:39.1.0,1:39.6.0,1:40.1.0,1:40.4.0,1:41.3.0,1:41.4.0,1:41.6.0,1:42.2.0,1:42.3.0,",BAT,BAT(Smith)
27,505540,m3,Pollard 94,"1:32.1.0,1:32.2.0,1:32.3.0,1:32.4.0,1:32.5.0,1:33.1.0,1:33.2.0,1:33.5.0,1:34.2.0,1:34.3.0,1:34.5.0,1:35.1.0,1:35.5.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.2.0,1:37.3.0,1:37.4.0,1:38.1.0,1:38.3.0,1:38.4.0,1:38.5.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:40.2.0,1:40.3.0,1:40.5.0,1:40.6.0,1:41.1.0,1:41.2.0,1:41.5.0,1:41.5.1,1:42.1.0,1:43.1.0,1:43.6.0,1:44.3.0,1:44.4.0,1:45.1.0,1:45.4.0,1:45.5.0,1:45.6.0,1:46.1.0,1:46.2.0,1:46.6.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,1:48.1.0,",BAT,BAT(Pollard)
27,505540,m4,O'Brien 4-71,"1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,1:24.1.0,1:24.2.0,1:24.3.0,1:24.4.0,1:24.5.0,1:24.6.0,1:26.1.0,1:26.2.0,1:26.3.0,1:26.4.0,1:26.5.0,1:26.6.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:40.1.0,1:40.2.0,1:40.3.0,1:40.4.0,1:40.5.0,1:40.6.0,1:42.1.0,1:42.2.0,1:42.3.0,1:42.4.0,1:42.5.0,1:42.6.0,1:47.1.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,",BOWL,BOWL(KJ O'Brien)
27,505540,m5,Ireland 231,2:48.6.0,LASTBALL,LASTBALL(Ireland)
27,505540,m6,Joyce 84,"2:1.5.0,2:1.6.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:3.6.1,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.4.0,2:6.5.0,2:6.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:10.1.0,2:10.2.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:12.1.0,2:12.5.0,2:12.6.0,2:13.4.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:15.1.0,2:15.2.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.6.0,2:17.1.0,2:17.4.0,2:18.4.0,2:18.5.0,2:19.1.0,2:19.3.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:22.1.0,2:22.3.0,2:22.6.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:25.1.0,2:25.2.0,2:25.2.1,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:28.1.0,2:28.4.0,2:28.6.0,2:29.2.0,2:29.4.0,2:29.5.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.5.0,2:30.6.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.6.0,2:33.1.0,2:33.4.0,2:34.1.0,2:34.4.0,2:35.1.0,2:35.4.0,2:35.5.0,2:35.6.0,2:37.1.0,2:37.2.0,2:37.3.0,",BAT,BAT(Joyce)
27,505540,m7,Wilson 61,"2:21.5.0,2:21.6.0,2:22.2.0,2:22.4.0,2:22.5.0,2:23.1.0,2:23.2.0,2:23.3.0,2:23.4.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.6.0,2:27.5.0,2:27.6.0,2:28.2.0,2:28.3.0,2:28.5.0,2:29.1.0,2:29.3.0,2:29.6.0,2:30.4.0,2:31.1.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:33.2.0,2:33.3.0,2:33.5.0,2:33.6.0,2:34.2.0,2:34.3.0,2:34.5.0,2:34.6.0,2:35.2.0,2:35.3.0,2:36.1.0,2:36.2.0,2:36.3.0,2:36.4.0,2:36.5.0,2:36.6.0,2:38.1.0,2:38.3.0,2:38.5.0,2:39.3.0,2:39.5.0,2:39.6.0,2:40.3.0,2:40.4.0,2:40.5.0,2:40.6.0,2:41.1.0,2:41.3.0,2:41.4.0,",BAT,BAT(Wilson)
27,505540,m8,Sammy 3-31,"2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:39.1.0,2:39.2.0,2:39.3.0,2:39.4.0,2:39.5.0,2:39.6.0,2:41.1.0,2:41.2.0,2:41.3.0,2:41.4.0,2:41.5.0,2:41.6.0,",BOWL,BOWL(Sammy)
27,505540,m9,Benn 4-53,"2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:3.6.1,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:42.1.0,2:42.2.0,2:42.3.0,2:42.4.0,2:42.5.0,2:42.6.0,2:42.6.1,2:44.1.0,2:44.2.0,2:44.3.0,2:44.4.0,2:44.5.0,2:44.6.0,2:46.1.0,2:46.2.0,2:46.3.0,2:46.4.0,2:46.5.0,2:46.6.0,2:48.1.0,2:48.2.0,2:48.3.0,2:48.4.0,2:48.5.0,2:48.6.0,",BOWL,BOWL(Benn)
27,505540,m10,Kieron Pollard smashed 94 off 55 deliveries to transform the game,"1:32.1.0,1:32.2.0,1:32.3.0,1:32.4.0,1:32.5.0,1:33.1.0,1:33.2.0,1:33.5.0,1:34.2.0,1:34.3.0,1:34.5.0,1:35.1.0,1:35.5.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.2.0,1:37.3.0,1:37.4.0,1:38.1.0,1:38.3.0,1:38.4.0,1:38.5.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:40.2.0,1:40.3.0,1:40.5.0,1:40.6.0,1:41.1.0,1:41.2.0,1:41.5.0,1:41.5.1,1:42.1.0,1:43.1.0,1:43.6.0,1:44.3.0,1:44.4.0,1:45.1.0,1:45.4.0,1:45.5.0,1:45.6.0,1:46.1.0,1:46.2.0,1:46.6.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,1:48.1.0,",BAT,BAT(Pollard)
27,505540,m11,West Indies opener Devon Smith made a maiden century,1:38.6.0,BALL,"BALL(Devon Smith, SCORE, 100, ?)"
27,505540,m12,gave West Indies their third win in four matches,2:48.6.0,LASTBALL,LASTBALL(Match)
27,505540,m13,the margin of defeat to 44 runs,2:48.6.0,LASTBALL,LASTBALL(Match)
27,505540,m14,when West Indies crawled to 142 for 3 by the 35th over.,1:34.5.0,BALL,"BALL(West Indies, SCORE, 142, 3)"
27,505540,m15,the batting Powerplay,"1:35.1.0,1:35.2.0,1:35.3.0,1:35.4.0,1:35.4.1,1:35.5.0,1:35.6.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.1.0,1:37.2.0,1:37.3.0,1:37.4.0,1:37.5.0,1:37.6.0,1:38.1.0,1:38.2.0,1:38.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:39.1.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:39.6.0,",POWERPLAY,"POWERPLAY(INNINGS1, 3)"
27,505540,m16,55 runs in five overs ,"1:35.1.0,1:35.2.0,1:35.3.0,1:35.4.0,1:35.4.1,1:35.5.0,1:35.6.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.1.0,1:37.2.0,1:37.3.0,1:37.4.0,1:37.5.0,1:37.6.0,1:38.1.0,1:38.2.0,1:38.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:39.1.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:39.6.0,",POWERPLAY,"POWERPLAY(INNINGS1, 3)"
27,505540,m17,Ireland had two opportunities to remove Pollard in the Powerplay,"1:36.3.0,1:37.2.0,",REFERRAL-DROPPED,1:36.3.0 UNION 1:37.2.0
27,505540,m18,John Mooney narrowly missed a direct hit from square leg when Pollard had given up hope of making his ground in the 37th over,1:36.3.0,DROPPED,1:36.3.0
27,505540,m19,Gary Wilson shelled a catch at long-on after hurtling across to get to a skier in the next over.,1:37.2.0,DROPPED,1:37.2.0
27,505540,m20,"Over the next 45 minutes Pollard made them regret those misses with his now familiar brand of hitting, mainly muscling boundaries in the arc between long-on and midwicket","1:38.3.0,1:38.4.0,1:39.2.0,1:40.2.0,1:40.5.0,1:45.4.0,1:46.6.0,1:47.3.0,",FOUR,FOUR(Pollard)
27,505540,m21,"Boyd Rankin, Ireland's quickest, was brought in to handcuff Pollard, but his short ball was walloped to midwicket and an attempted yorker was pummeled down the ground.","1:32.1.0,1:32.2.0,1:32.3.0,1:32.4.0,1:32.5.0,1:34.2.0,1:34.3.0,1:34.5.0,1:38.1.0,1:38.3.0,1:38.4.0,1:38.5.0,1:44.3.0,1:44.4.0,1:46.1.0,1:46.2.0,1:46.6.0,",BATBOWL,BAT(Pollard) AND BOWL(Rankin)
27,505540,m22,A drive to midwicket in the 42nd over brought up Pollard's half-century off 35 balls - he celebrated by kissing an arm band bearing the injured allrounder Dwayne Bravo's number - but he was just warming up.,1:41.1.0,BALL,"BALL(Pollard, SCORE, 50,?)"
27,505540,m23,"Pollard, who capped a frenzy of hitting with 20 runs of an O'Brien over","1:47.1.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,",OVERS,OVERS(1:48)
27,505540,m24,a monstrous one-handed six that easily sailed over deep midwicket.,1:47.5.0,SIX,1:47.5.0
27,505540,m25,O'Brien had taken four wickets for the first time in his one-day career,"1:24.2.0,1:24.5.0,1:42.3.0,1:42.6.0,",WICKETS,WICKETS(KJ O'Brien)
27,505540,m26,but fell attempting a six over long-off,1:48.1.0,OUT,OUT(Pollard)
27,505540,m27,There were only six fours in the first 15 overs on a track,"1:3.4.0,1:4.2.0,1:5.6.0,1:9.6.0,1:11.2.0,1:14.6.0,",FOUR,1TO6 of FOUR(INNINGS1)
27,505540,m28,"West Indies were dawdling at 3.5 runs per over when O'Brien struck in the 25th, getting Chanderpaul first",1:24.2.0,OUT,OUT(Chanderpaul)
27,505540,m29,Darren Bravo for a duck three balls later,1:24.5.0,OUT,OUT(Darren Bravo)
27,505540,m30,"Smith persevered and he stepped up his strike-rate in the Powerplay with a series of fours, reaching his hundred in the 39th over.",1:38.6.0,BALL,"BALL(Smith, SCORE, 100, ?)"
27,505540,m31,Kevin O'Brien struck twice in an over for the second time,"1:42.3.0,1:42.6.0,",WICKETS,OUT(Smith) UNION OUT(Sammy)
27,505540,m32,"Ireland's chase got off to a terrible start as Paul Stirling's poor World Cup continued, dismissed in the second over.",2:1.4.0,OUT,OUT(Stirling)
27,505540,m33,Joyce walked in and caressed his first two deliveries for four,"2:1.5.0,2:1.6.0,",BAT,1TO2 of BAT(Joyce)
27,505540,m34,Ireland sprinted to 35 for 0 in five,2:4.5.0,BALL,"BALL(Ireland, SCORE, 35, 0)"
27,505540,m35,Darren Sammy reeled off three maidens in a row,"2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,",BOWL,1st OVER of BOWL(Darren Sammy)
27,505540,m36,the pressure that led to William Porterfield's dismissal,2:11.6.0,OUT,OUT(Porterfield)
27,505540,m37,"Joyce and Niall O'Brien steadied Ireland, adding 44 trouble-free runs","2:12.1.0,2:12.2.0,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.4.1,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,",PARTNERSHIP,"PARTNERSHIP(Joyce, Niall O'Brien)"
27,505540,m38,Niall played down the wrong line to Sulieman Benn,2:20.6.0,OUT,OUT(Niall)
27,505540,m39,Joyce and Wilson then forged the biggest partnership of the innings to keep Ireland afloat,"2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.2.1,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,2:33.4.0,2:33.5.0,2:33.6.0,2:34.1.0,2:34.2.0,2:34.3.0,2:34.4.0,2:34.5.0,2:34.6.0,2:35.1.0,2:35.2.0,2:35.3.0,2:35.4.0,2:35.5.0,2:35.6.0,2:36.1.0,2:36.2.0,2:36.3.0,2:36.4.0,2:36.5.0,2:36.6.0,2:37.1.0,2:37.2.0,",PARTNERSHIP,"PARTNERSHIP(Joyce, Wilson)"
27,505540,m40,as Wilson picked up the pace with a huge six and two reverse-swept fours,"2:21.5.0,2:25.6.0,2:36.3.0,2:36.4.0,2:39.6.0,2:40.4.0,2:34.6.0,",BAT,FOUR(Wilson) UNION SIX(Wilson)
27,505540,m41,Joyce was dismissed,2:37.3.0,OUT,OUT(Joyce)
27,505540,m42,Kevin O'Brien fell to a spectacular diving catch from Pollard and with that Ireland's hopes were washed away.,2:39.4.0,OUT,OUT(KJ O'Brien)
27,505540,m43,"A controversial lbw decision by umpire Asoka de Silva, which wasn't reversed on referral, ended Wilson's stay in the 42nd over",2:41.4.0,OUT,OUT(Wilson)
27,505540,m44,their third defeat,2:48.6.0,LASTBALL,LASTBALL(Match)
27,505649,m1,"Kieron Pollard tapped softly to leg off a legside delivery from Kevin O'Brien and set off for a single realising John Mooney was standing a little deep at square leg. Devon Smith refused to oblige, though, and Pollard - on 13 at the time - had to suddenly turned back to return to the crease but slipped in the process. That gave Mooney enough time to set himself up for the throw from an angle where he could have probably only seen one stump. Eventually he missed by a whisker but Pollard had in any case given up and walked back to safety.",1:36.3.0,DROPPED,1:36.3.0
27,505649,m2,"Next over Pollard went for a premeditated shot, trying to clear Andre Botha's fuller-length delivery on his legs over deep midwicket. The resultant top edge flew high and straight over the bowler's head. For a moment it seemed Gary Wilson, who had rushed in from long-on would catch it but, having lined himself nicely under the line of the falling ball, fumbled and the ball bounced out of his hands.",1:37.2.0,DROPPED,1:37.2.0
27,505649,m3,Pollard was then on 19,1:36.6.0,BALL,"BALL(Pollard, SCORE, 19, ?)"
27,505649,m4,8-3-21-1 by Darren Sammy,"2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:39.1.0,2:39.2.0,2:39.3.0,2:39.4.0,2:39.5.0,2:39.6.0,2:41.1.0,2:41.2.0,2:41.3.0,2:41.4.0,2:41.5.0,2:41.6.0,",BOWL,BOWL(Darren Sammy)
27,505649,m5,His first three overs were maidens.,"2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,",BOWL,1TO3 OVERS of BOWL(Darren Sammy)
27,505649,m6,Kevin O'Brien hit flat and straight as Darren Sammy pitched short. The slow pace of the delivery meant O'Brien couldn't get the desired power behind the stroke but he probably felt he was safe as Pollard was standing inches inside the rope at long-on. But the West Indian had different thoughts as soon as he realised O'Brien had not got the momentum; he rushed out of the blocks like a long jumper in full stride and then threw himself as far as he could on the green turf. Even as he slid he kept his head high to watch the ball land into his outstretched hands - hands the size of baseball mitts. His reaction was a mix of ecstasy and some disbelief. It was easily one of the best catches this World Cup.,2:39.4.0,OUT,OUT(Kevin O'Brien)
27,505649,m7,It was a ball from Sulieman Benn that straightened and hit Niall O'Brien's off stump.,2:20.6.0,OUT,OUT(Niall)
27,505679,m1,in the last 15 overs West Indies scored 59 more runs,"1:35.1.0,1:35.2.0,1:35.3.0,1:35.4.0,1:35.4.1,1:35.5.0,1:35.6.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.1.0,1:37.2.0,1:37.3.0,1:37.4.0,1:37.5.0,1:37.6.0,1:38.1.0,1:38.2.0,1:38.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:39.1.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:39.6.0,1:40.1.0,1:40.2.0,1:40.3.0,1:40.4.0,1:40.5.0,1:40.6.0,1:41.1.0,1:41.2.0,1:41.3.0,1:41.4.0,1:41.5.0,1:41.5.1,1:41.6.0,1:42.1.0,1:42.2.0,1:42.3.0,1:42.4.0,1:42.5.0,1:42.6.0,1:43.1.0,1:43.2.0,1:43.3.0,1:43.4.0,1:43.5.0,1:43.6.0,1:44.1.0,1:44.2.0,1:44.3.0,1:44.4.0,1:44.5.0,1:44.6.0,1:45.1.0,1:45.2.0,1:45.3.0,1:45.4.0,1:45.5.0,1:45.6.0,1:46.1.0,1:46.2.0,1:46.3.0,1:46.4.0,1:46.5.0,1:46.6.0,1:47.1.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,1:48.1.0,1:48.2.0,1:48.3.0,1:48.4.0,1:48.5.0,1:48.6.0,1:49.1.0,1:49.2.0,1:49.3.0,1:49.4.0,1:49.5.0,1:49.6.0,",OVERS,-15TO-1 OVERS of OVERS(West Indies)
27,505679,m2,His 94 from only 55 balls,"1:32.1.0,1:32.2.0,1:32.3.0,1:32.4.0,1:32.5.0,1:33.1.0,1:33.2.0,1:33.5.0,1:34.2.0,1:34.3.0,1:34.5.0,1:35.1.0,1:35.5.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.5.0,1:36.6.0,1:37.2.0,1:37.3.0,1:37.4.0,1:38.1.0,1:38.3.0,1:38.4.0,1:38.5.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:40.2.0,1:40.3.0,1:40.5.0,1:40.6.0,1:41.1.0,1:41.2.0,1:41.5.0,1:41.5.1,1:42.1.0,1:43.1.0,1:43.6.0,1:44.3.0,1:44.4.0,1:45.1.0,1:45.4.0,1:45.5.0,1:45.6.0,1:46.1.0,1:46.2.0,1:46.6.0,1:47.2.0,1:47.3.0,1:47.4.0,1:47.5.0,1:47.6.0,1:48.1.0,",BAT,BAT(Pollard)
27,505679,m3,"After 35 overs, Ireland were 157 for 3",2:34.6.0,BALL,"BALL(Ireland, SCORE, 157, 3)"
27,505679,m4,West Indies' 142 for 3,1:34.5.0,BALL,"BALL(West Indies, SCORE, 142, 3)"
27,505679,m5,Gary Wilson's to a shocking umpiring decision by Asoka de Silva,2:41.4.0,OUT,OUT(Wilson)
27,505679,m6,their Powerplay,"2:44.1.0,2:44.2.0,2:44.3.0,2:44.4.0,2:44.5.0,2:44.6.0,2:45.1.0,2:45.2.0,2:45.3.0,2:45.4.0,2:45.5.0,2:45.6.0,2:46.1.0,2:46.2.0,2:46.3.0,2:46.4.0,2:46.5.0,2:46.6.0,2:47.1.0,2:47.2.0,2:47.3.0,2:47.4.0,2:47.5.0,2:47.6.0,2:48.1.0,2:48.2.0,2:48.3.0,2:48.4.0,2:48.5.0,2:48.6.0,",POWERPLAY,"POWERPLAY(INNINGS2,3)"
